"orderid","profit","website_session_id","source","marketing_campaign","content","device"
"24201","37.50","374426","","","","mobile"
"24207","68.00","374433","gsearch","nonbrand","g_ad_1","desktop"
"24208","51.00","374448","gsearch","nonbrand","g_ad_1","desktop"
"24210","30.50","374455","gsearch","nonbrand","g_ad_1","mobile"
"24211","30.50","374461","gsearch","nonbrand","g_ad_1","desktop"
"24209","30.50","374462","gsearch","nonbrand","g_ad_1","desktop"
"24212","30.50","374479","socialbook","desktop_targeted","social_ad_2","desktop"
"24213","30.50","374481","gsearch","nonbrand","g_ad_1","desktop"
"24214","30.50","374490","gsearch","nonbrand","g_ad_1","desktop"
"24217","37.50","374502","gsearch","brand","g_ad_2","desktop"
"24216","52.00","374506","gsearch","nonbrand","g_ad_1","desktop"
"24215","30.50","374518","gsearch","nonbrand","g_ad_1","desktop"
"24219","30.50","374533","bsearch","nonbrand","b_ad_1","desktop"
"24218","30.50","374542","gsearch","nonbrand","g_ad_1","desktop"
"24220","51.00","374552","gsearch","nonbrand","g_ad_1","desktop"
"24222","51.00","374570","gsearch","nonbrand","g_ad_1","desktop"
"24223","51.00","374583","gsearch","nonbrand","g_ad_1","desktop"
"24221","58.00","374586","gsearch","nonbrand","g_ad_1","mobile"
"24226","62.00","374622","bsearch","nonbrand","b_ad_1","desktop"
"24227","31.50","374633","gsearch","nonbrand","g_ad_1","desktop"
"24224","52.00","374636","gsearch","nonbrand","g_ad_1","desktop"
"24225","51.00","374639","gsearch","nonbrand","g_ad_1","desktop"
"24229","51.00","374668","gsearch","brand","g_ad_2","desktop"
"24228","30.50","374682","gsearch","nonbrand","g_ad_1","desktop"
"24231","30.50","374699","gsearch","nonbrand","g_ad_1","desktop"
"24230","30.50","374700","gsearch","nonbrand","g_ad_1","desktop"
"24233","37.50","374701","bsearch","nonbrand","b_ad_1","desktop"
"24232","30.50","374705","gsearch","nonbrand","g_ad_1","desktop"
"24235","37.50","374787","gsearch","nonbrand","g_ad_1","desktop"
"24236","52.00","374799","gsearch","nonbrand","g_ad_1","desktop"
"24234","30.50","374805","gsearch","brand","g_ad_2","desktop"
"24238","30.50","374835","","","","mobile"
"24237","30.50","374837","gsearch","nonbrand","g_ad_1","desktop"
"24241","68.00","374895","gsearch","nonbrand","g_ad_1","desktop"
"24239","30.50","374898","gsearch","nonbrand","g_ad_1","desktop"
"24240","31.50","374899","gsearch","nonbrand","g_ad_1","desktop"
"24244","51.00","374900","gsearch","nonbrand","g_ad_1","desktop"
"24245","31.50","374917","bsearch","nonbrand","b_ad_1","desktop"
"24242","58.00","374919","gsearch","nonbrand","g_ad_1","desktop"
"24243","31.50","374940","gsearch","brand","g_ad_2","mobile"
"24248","30.50","374943","gsearch","nonbrand","g_ad_1","desktop"
"24250","58.00","374962","gsearch","nonbrand","g_ad_1","mobile"
"24249","69.00","374975","gsearch","nonbrand","g_ad_1","desktop"
"24252","68.00","374985","gsearch","nonbrand","g_ad_1","desktop"
"24251","51.00","374988","","","","desktop"
"24247","31.50","374989","gsearch","brand","g_ad_2","mobile"
"24253","37.50","375033","gsearch","nonbrand","g_ad_1","desktop"
"24256","51.00","375035","gsearch","nonbrand","g_ad_1","desktop"
"24255","30.50","375058","gsearch","nonbrand","g_ad_1","desktop"
"24257","52.00","375070","gsearch","nonbrand","g_ad_1","desktop"
"24258","30.50","375072","bsearch","nonbrand","b_ad_1","desktop"
"24254","30.50","375073","gsearch","nonbrand","g_ad_1","desktop"
"24259","62.00","375099","gsearch","nonbrand","g_ad_1","desktop"
"24260","30.50","375111","gsearch","nonbrand","g_ad_1","desktop"
"24265","20.50","375117","gsearch","nonbrand","g_ad_1","desktop"
"24263","62.00","375125","gsearch","nonbrand","g_ad_1","desktop"
"24261","68.00","375127","gsearch","nonbrand","g_ad_1","desktop"
"24264","30.50","375134","gsearch","brand","g_ad_2","desktop"
"24262","30.50","375139","gsearch","nonbrand","g_ad_1","desktop"
"24266","31.50","375146","gsearch","nonbrand","g_ad_1","mobile"
"24267","58.00","375153","bsearch","nonbrand","b_ad_1","desktop"
"24268","62.00","375164","gsearch","nonbrand","g_ad_1","desktop"
"24269","62.00","375184","gsearch","nonbrand","g_ad_1","desktop"
"24270","30.50","375187","socialbook","desktop_targeted","social_ad_2","desktop"
"24271","30.50","375207","","","","desktop"
"24272","30.50","375214","gsearch","nonbrand","g_ad_1","desktop"
"24274","31.50","375217","gsearch","nonbrand","g_ad_1","desktop"
"24276","51.00","375230","gsearch","nonbrand","g_ad_1","desktop"
"24273","68.00","375243","gsearch","nonbrand","g_ad_1","desktop"
"24277","30.50","375247","bsearch","nonbrand","b_ad_1","desktop"
"24275","30.50","375248","gsearch","nonbrand","g_ad_1","desktop"
"24281","31.50","375265","socialbook","desktop_targeted","social_ad_2","desktop"
"24278","30.50","375283","bsearch","nonbrand","b_ad_1","desktop"
"24279","30.50","375284","","","","desktop"
"24280","30.50","375295","gsearch","nonbrand","g_ad_1","desktop"
"24282","30.50","375322","gsearch","nonbrand","g_ad_1","desktop"
"24284","30.50","375334","gsearch","nonbrand","g_ad_1","desktop"
"24283","30.50","375343","gsearch","nonbrand","g_ad_1","desktop"
"24288","30.50","375391","gsearch","nonbrand","g_ad_1","desktop"
"24285","68.00","375401","gsearch","brand","g_ad_2","desktop"
"24287","30.50","375403","gsearch","nonbrand","g_ad_1","desktop"
"24289","30.50","375405","gsearch","nonbrand","g_ad_1","desktop"
"24292","30.50","375441","gsearch","nonbrand","g_ad_1","desktop"
"24290","51.00","375445","bsearch","nonbrand","b_ad_1","desktop"
"24293","68.00","375449","gsearch","nonbrand","g_ad_1","desktop"
"24295","52.00","375461","gsearch","nonbrand","g_ad_1","mobile"
"24291","51.00","375470","gsearch","nonbrand","g_ad_1","desktop"
"24296","30.50","375472","gsearch","nonbrand","g_ad_1","desktop"
"24294","30.50","375473","","","","desktop"
"24297","30.50","375474","gsearch","nonbrand","g_ad_1","desktop"
"24299","30.50","375511","gsearch","nonbrand","g_ad_1","desktop"
"24298","52.00","375525","bsearch","nonbrand","b_ad_1","desktop"
"24300","30.50","375562","gsearch","nonbrand","g_ad_1","desktop"
"24301","51.00","375564","bsearch","nonbrand","b_ad_1","desktop"
"24304","30.50","375578","gsearch","nonbrand","g_ad_1","desktop"
"24303","31.50","375582","gsearch","nonbrand","g_ad_1","desktop"
"24306","58.00","375604","gsearch","nonbrand","g_ad_1","desktop"
"24302","37.50","375611","gsearch","nonbrand","g_ad_1","desktop"
"24305","30.50","375616","gsearch","brand","g_ad_2","desktop"
"24307","30.50","375619","","","","desktop"
"24309","37.50","375634","gsearch","nonbrand","g_ad_1","desktop"
"24311","51.00","375650","bsearch","nonbrand","b_ad_1","desktop"
"24310","30.50","375657","gsearch","nonbrand","g_ad_1","desktop"
"24313","30.50","375667","gsearch","brand","g_ad_2","desktop"
"24314","37.50","375668","gsearch","nonbrand","g_ad_1","desktop"
"24312","30.50","375680","gsearch","nonbrand","g_ad_1","desktop"
"24315","51.00","375692","gsearch","nonbrand","g_ad_1","desktop"
"24317","51.00","375740","gsearch","brand","g_ad_2","desktop"
"24316","30.50","375742","bsearch","nonbrand","b_ad_1","desktop"
"24318","30.50","375752","gsearch","nonbrand","g_ad_1","desktop"
"24321","68.00","375773","bsearch","nonbrand","b_ad_1","desktop"
"24320","30.50","375780","gsearch","nonbrand","g_ad_1","desktop"
"24319","51.00","375782","gsearch","nonbrand","g_ad_1","desktop"
"24324","51.00","375787","socialbook","desktop_targeted","social_ad_2","desktop"
"24322","30.50","375788","gsearch","nonbrand","g_ad_1","desktop"
"24326","51.00","375798","gsearch","nonbrand","g_ad_1","desktop"
"24325","37.50","375803","gsearch","nonbrand","g_ad_1","desktop"
"24323","30.50","375808","socialbook","desktop_targeted","social_ad_2","desktop"
"24329","62.00","375819","gsearch","nonbrand","g_ad_1","desktop"
"24328","68.00","375835","bsearch","nonbrand","b_ad_1","desktop"
"24327","68.00","375840","gsearch","nonbrand","g_ad_1","mobile"
"24331","62.00","375844","gsearch","nonbrand","g_ad_1","desktop"
"24332","62.00","375847","gsearch","nonbrand","g_ad_1","desktop"
"24333","68.00","375871","gsearch","nonbrand","g_ad_1","desktop"
"24330","31.50","375875","gsearch","nonbrand","g_ad_1","desktop"
"24335","51.00","375889","gsearch","nonbrand","g_ad_1","desktop"
"24336","30.50","375907","bsearch","nonbrand","b_ad_1","desktop"
"24334","30.50","375921","socialbook","desktop_targeted","social_ad_2","desktop"
"24338","30.50","375932","bsearch","nonbrand","b_ad_1","desktop"
"24337","30.50","375934","gsearch","nonbrand","g_ad_1","desktop"
"24339","30.50","375951","socialbook","desktop_targeted","social_ad_2","desktop"
"24340","62.00","375952","","","","mobile"
"24342","51.00","375956","gsearch","nonbrand","g_ad_1","desktop"
"24341","30.50","375962","gsearch","nonbrand","g_ad_1","desktop"
"24343","30.50","375974","gsearch","nonbrand","g_ad_1","desktop"
"24349","30.50","375983","gsearch","nonbrand","g_ad_1","mobile"
"24346","30.50","376002","gsearch","nonbrand","g_ad_1","desktop"
"24344","51.00","376005","bsearch","nonbrand","b_ad_1","desktop"
"24345","37.50","376011","gsearch","nonbrand","g_ad_1","desktop"
"24348","51.00","376017","gsearch","nonbrand","g_ad_1","desktop"
"24352","30.50","376022","gsearch","nonbrand","g_ad_1","desktop"
"24351","62.00","376023","gsearch","nonbrand","g_ad_1","desktop"
"24347","51.00","376025","gsearch","nonbrand","g_ad_1","desktop"
"24350","30.50","376037","gsearch","nonbrand","g_ad_1","desktop"
"24355","30.50","376052","gsearch","nonbrand","g_ad_1","desktop"
"24353","37.50","376053","socialbook","desktop_targeted","social_ad_2","desktop"
"24354","37.50","376060","socialbook","desktop_targeted","social_ad_2","desktop"
"24359","30.50","376090","socialbook","desktop_targeted","social_ad_2","desktop"
"24360","30.50","376110","gsearch","nonbrand","g_ad_1","desktop"
"24357","30.50","376128","gsearch","nonbrand","g_ad_1","desktop"
"24361","31.50","376139","","","","desktop"
"24364","30.50","376153","gsearch","nonbrand","g_ad_1","desktop"
"24358","51.00","376155","gsearch","nonbrand","g_ad_1","desktop"
"24363","30.50","376161","gsearch","nonbrand","g_ad_1","desktop"
"24365","37.50","376170","gsearch","nonbrand","g_ad_1","desktop"
"24362","30.50","376175","gsearch","nonbrand","g_ad_1","desktop"
"24368","62.00","376186","gsearch","nonbrand","g_ad_1","desktop"
"24366","52.00","376200","","","","desktop"
"24367","30.50","376216","gsearch","nonbrand","g_ad_1","desktop"
"24369","30.50","376232","bsearch","nonbrand","b_ad_1","desktop"
"24371","30.50","376254","","","","desktop"
"24370","30.50","376271","gsearch","nonbrand","g_ad_1","desktop"
"24373","37.50","376299","gsearch","nonbrand","g_ad_1","mobile"
"24375","30.50","376304","bsearch","nonbrand","b_ad_1","desktop"
"24372","30.50","376305","bsearch","nonbrand","b_ad_1","desktop"
"24376","37.50","376331","gsearch","nonbrand","g_ad_1","desktop"
"24378","30.50","376332","gsearch","nonbrand","g_ad_1","desktop"
"24377","30.50","376339","bsearch","nonbrand","b_ad_1","desktop"
"24380","30.50","376340","gsearch","nonbrand","g_ad_1","desktop"
"24374","37.50","376342","gsearch","nonbrand","g_ad_1","desktop"
"24379","51.00","376364","gsearch","nonbrand","g_ad_1","desktop"
"24382","31.50","376387","gsearch","nonbrand","g_ad_1","desktop"
"24381","30.50","376399","gsearch","nonbrand","g_ad_1","desktop"
"24383","51.00","376444","gsearch","nonbrand","g_ad_1","desktop"
"24384","51.00","376449","gsearch","nonbrand","g_ad_1","desktop"
"24386","51.00","376474","bsearch","brand","b_ad_2","desktop"
"24389","62.00","376485","gsearch","nonbrand","g_ad_1","desktop"
"24388","51.00","376521","gsearch","nonbrand","g_ad_1","mobile"
"24390","30.50","376541","bsearch","brand","b_ad_2","desktop"
"24391","30.50","376557","gsearch","nonbrand","g_ad_1","desktop"
"24394","51.00","376562","bsearch","nonbrand","b_ad_1","desktop"
"24387","30.50","376567","gsearch","nonbrand","g_ad_1","desktop"
"24392","30.50","376576","gsearch","nonbrand","g_ad_1","desktop"
"24397","30.50","376585","bsearch","brand","b_ad_2","desktop"
"24395","30.50","376592","gsearch","nonbrand","g_ad_1","desktop"
"24393","62.00","376599","bsearch","nonbrand","b_ad_1","desktop"
"24396","30.50","376618","gsearch","nonbrand","g_ad_1","desktop"
"24402","30.50","376625","gsearch","nonbrand","g_ad_1","desktop"
"24403","62.00","376627","gsearch","nonbrand","g_ad_1","desktop"
"24399","68.00","376638","gsearch","nonbrand","g_ad_1","desktop"
"24400","30.50","376641","","","","desktop"
"24404","30.50","376652","gsearch","brand","g_ad_2","desktop"
"24405","51.00","376660","","","","desktop"
"24401","37.50","376670","bsearch","nonbrand","b_ad_1","desktop"
"24407","51.00","376688","","","","desktop"
"24409","30.50","376701","","","","desktop"
"24412","37.50","376704","bsearch","nonbrand","b_ad_1","desktop"
"24406","30.50","376705","bsearch","nonbrand","b_ad_1","desktop"
"24411","30.50","376706","gsearch","nonbrand","g_ad_1","desktop"
"24410","30.50","376712","bsearch","brand","b_ad_2","desktop"
"24408","51.00","376714","gsearch","nonbrand","g_ad_1","desktop"
"24415","62.00","376722","gsearch","nonbrand","g_ad_1","desktop"
"24416","30.50","376736","gsearch","nonbrand","g_ad_1","desktop"
"24414","51.00","376752","","","","desktop"
"24418","58.00","376784","gsearch","nonbrand","g_ad_1","desktop"
"24417","30.50","376799","socialbook","desktop_targeted","social_ad_2","desktop"
"24419","51.00","376839","gsearch","nonbrand","g_ad_1","desktop"
"24420","51.00","376870","gsearch","nonbrand","g_ad_1","desktop"
"24421","30.50","376894","gsearch","brand","g_ad_2","desktop"
"24422","37.50","376896","gsearch","nonbrand","g_ad_1","mobile"
"24424","37.50","376950","gsearch","nonbrand","g_ad_1","desktop"
"24425","30.50","376960","bsearch","nonbrand","b_ad_1","desktop"
"24423","51.00","376973","gsearch","nonbrand","g_ad_1","desktop"
"24427","31.50","376991","socialbook","desktop_targeted","social_ad_2","desktop"
"24426","58.00","376998","gsearch","nonbrand","g_ad_1","desktop"
"24428","68.00","377027","gsearch","nonbrand","g_ad_1","desktop"
"24429","30.50","377029","gsearch","nonbrand","g_ad_1","desktop"
"24430","62.00","377036","gsearch","nonbrand","g_ad_1","desktop"
"24431","62.00","377050","bsearch","nonbrand","b_ad_1","desktop"
"24432","51.00","377062","gsearch","nonbrand","g_ad_1","mobile"
"24433","37.50","377082","gsearch","nonbrand","g_ad_1","desktop"
"24434","37.50","377086","gsearch","nonbrand","g_ad_1","desktop"
"24436","20.50","377114","","","","desktop"
"24437","51.00","377117","bsearch","nonbrand","b_ad_1","desktop"
"24435","30.50","377127","gsearch","nonbrand","g_ad_1","desktop"
"24439","31.50","377159","bsearch","brand","b_ad_2","desktop"
"24438","30.50","377189","gsearch","nonbrand","g_ad_1","desktop"
"24440","62.00","377209","bsearch","nonbrand","b_ad_1","desktop"
"24442","30.50","377233","gsearch","nonbrand","g_ad_1","mobile"
"24441","51.00","377241","gsearch","nonbrand","g_ad_1","desktop"
"24444","31.50","377258","bsearch","nonbrand","b_ad_1","desktop"
"24443","62.00","377263","gsearch","nonbrand","g_ad_1","desktop"
"24448","62.00","377270","gsearch","nonbrand","g_ad_1","desktop"
"24449","51.00","377273","gsearch","nonbrand","g_ad_1","desktop"
"24445","30.50","377279","gsearch","nonbrand","g_ad_1","mobile"
"24446","30.50","377280","gsearch","nonbrand","g_ad_1","desktop"
"24447","30.50","377290","gsearch","nonbrand","g_ad_1","desktop"
"24450","30.50","377307","gsearch","nonbrand","g_ad_1","desktop"
"24453","30.50","377308","gsearch","nonbrand","g_ad_1","desktop"
"24451","30.50","377326","gsearch","brand","g_ad_2","desktop"
"24454","31.50","377333","gsearch","nonbrand","g_ad_1","desktop"
"24452","30.50","377337","gsearch","nonbrand","g_ad_1","desktop"
"24455","51.00","377347","gsearch","nonbrand","g_ad_1","desktop"
"24456","51.00","377355","gsearch","nonbrand","g_ad_1","mobile"
"24457","51.00","377390","gsearch","nonbrand","g_ad_1","desktop"
"24459","30.50","377416","gsearch","nonbrand","g_ad_1","desktop"
"24458","30.50","377429","","","","mobile"
"24462","37.50","377436","gsearch","nonbrand","g_ad_1","mobile"
"24460","30.50","377453","gsearch","nonbrand","g_ad_1","mobile"
"24461","37.50","377458","","","","mobile"
"24464","51.00","377518","gsearch","nonbrand","g_ad_1","desktop"
"24468","58.00","377540","gsearch","nonbrand","g_ad_1","desktop"
"24465","31.50","377541","gsearch","nonbrand","g_ad_1","desktop"
"24466","37.50","377546","gsearch","nonbrand","g_ad_1","desktop"
"24467","30.50","377547","gsearch","nonbrand","g_ad_1","desktop"
"24470","51.00","377571","gsearch","nonbrand","g_ad_1","desktop"
"24469","30.50","377575","bsearch","nonbrand","b_ad_1","desktop"
"24473","37.50","377610","gsearch","nonbrand","g_ad_1","desktop"
"24474","37.50","377644","gsearch","nonbrand","g_ad_1","desktop"
"24475","30.50","377659","gsearch","nonbrand","g_ad_1","desktop"
"24477","30.50","377672","gsearch","nonbrand","g_ad_1","desktop"
"24476","68.00","377674","bsearch","brand","b_ad_2","desktop"
"24478","30.50","377675","gsearch","nonbrand","g_ad_1","desktop"
"24483","58.00","377695","socialbook","desktop_targeted","social_ad_2","desktop"
"24479","31.50","377698","gsearch","nonbrand","g_ad_1","desktop"
"24481","62.00","377710","gsearch","nonbrand","g_ad_1","desktop"
"24482","30.50","377711","","","","mobile"
"24480","37.50","377722","gsearch","nonbrand","g_ad_1","desktop"
"24484","37.50","377734","gsearch","nonbrand","g_ad_1","desktop"
"24485","62.00","377761","gsearch","nonbrand","g_ad_1","desktop"
"24487","30.50","377792","socialbook","desktop_targeted","social_ad_2","desktop"
"24488","30.50","377811","gsearch","nonbrand","g_ad_1","desktop"
"24489","30.50","377821","gsearch","nonbrand","g_ad_1","desktop"
"24490","20.50","377833","bsearch","nonbrand","b_ad_1","desktop"
